PMAID,Name,Alt_Name,xPos,yPos,Feature_ID,hours,Feature_Desc,CHILD_DESC,FIELD_TYPE,YOUTH_ONLY,LIGHTING,Location 1
80,Charles Richey Sr Viewpoint,,-122.413877,47.57242,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"3521 Beach Dr SW
(-122.413877, 47.57242)"
421,Chinook Beach Park,,-122.258376,47.520135,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"700 S Cloverdale St
(-122.258376, 47.520135)"
421,Chinook Beach Park,,-122.258376,47.520135,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"700 S Cloverdale St
(-122.258376, 47.520135)"
595,Christie Park,,-122.319072,47.659308,4,4 a.m. - 11:30 p.m.,Basketball (Half),Basketball Half Court #1,,FALSE,FALSE,"817 NE 43rd St
(-122.319072, 47.659308)"
3985,Coe Play Park,,-122.365952,47.640108,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"2420 7th Ave W
(-122.365952, 47.640108)"
3922,College Street Park,,-122.294616,47.582697,56,4 a.m. - 11:30 p.m.,Green Space,,,FALSE,FALSE,"30th Ave S & S College St
(-122.294616, 47.582697)"
260,College Street Ravine,,-122.395546,47.583406,56,4 a.m. - 11:30 p.m.,Green Space,,,FALSE,FALSE,"5050 SW College St
(-122.395546, 47.583406)"
405,Colman Park,,-122.288612,47.58547,45,6 a.m. - 10 p.m.,Baseball/Softball,Baseball/Softball Field #1,GRASS,TRUE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
405,Colman Park,,-122.288612,47.58547,33,6 a.m. - 10 p.m.,Paths,,,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
405,Colman Park,,-122.288612,47.58547,25,6 a.m. - 10 p.m.,P-Patch Community Garden,,,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
405,Colman Park,,-122.288612,47.58547,44,6 a.m. - 10 p.m.,Soccer,Soccer Field,GRASS,TRUE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
405,Colman Park,,-122.288612,47.58547,9,6 a.m. - 10 p.m.,Weddings and Ceremonies,,,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
405,Colman Park,,-122.288612,47.58547,37,6 a.m. - 10 p.m.,Woods,,,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
4034,Columbia Park,,-122.287394,47.559792,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"4721 Rainier Ave S
(-122.287394, 47.559792)"
4034,Columbia Park,,-122.287394,47.559792,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"4721 Rainier Ave S
(-122.287394, 47.559792)"
308,Commodore Park,,-122.40014,47.66538,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
308,Commodore Park,,-122.40014,47.66538,42,4 a.m. - 11:30 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
308,Commodore Park,,-122.40014,47.66538,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
308,Commodore Park,,-122.40014,47.66538,40,4 a.m. - 11:30 p.m.,Restrooms (ADA Compliant),,,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
308,Commodore Park,,-122.40014,47.66538,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
295,Cormorant Cove,,-122.412089,47.570984,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),,,FALSE,FALSE,"3701 Beach Dr SW
(-122.412089, 47.570984)"
295,Cormorant Cove,,-122.412089,47.570984,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"3701 Beach Dr SW
(-122.412089, 47.570984)"
295,Cormorant Cove,,-122.412089,47.570984,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"3701 Beach Dr SW
(-122.412089, 47.570984)"
4462,Cottage Grove Park,,,,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,
4462,Cottage Grove Park,,,,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,
483,Cowen Park,,-122.313072,47.672596,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field,GRASS,TRUE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,3,4 a.m. - 11:30 p.m.,Basketball (Full),Basketball Full Court #1,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,11,4 a.m. - 11:30 p.m.,Creek,,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,18,4 a.m. - 11:30 p.m.,Historic Landmark,,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,26,4 a.m. - 11:30 p.m.,Rental Facility,,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #1 (under construction),,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #2 (under construction),,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
483,Cowen Park,,-122.313072,47.672596,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
4070,Crown Hill Glen,,-122.381394,47.693703,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"8735 19th Ave NW
(-122.381394, 47.693703)"
4070,Crown Hill Glen,,-122.381394,47.693703,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"8735 19th Ave NW
(-122.381394, 47.693703)"
4469,Crown Hill Park,,,,33,4 a.m. - 11:30 p.m.,Paths,Paths,,FALSE,FALSE,
4469,Crown Hill Park,,,,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,
4469,Crown Hill Park,,,,66,4 a.m. - 11:30 p.m.,Skate Dot,Skate Dot,,FALSE,FALSE,
4469,Crown Hill Park,,,,28,4 a.m. - 11:30 p.m.,Skatepark,,,FALSE,FALSE,
4469,Crown Hill Park,,,,48,4 a.m. - 11:30 p.m.,T-Ball,T-ball,,FALSE,FALSE,
4469,Crown Hill Park,,,,65,4 a.m. - 11:30 p.m.,U-8 Soccer,U-8 Soccer,,FALSE,FALSE,
4400,Daejeon Park,,-122.312163,47.59192,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"1144 Sturgus Ave S
(-122.312163, 47.59192)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball Field #1,GRASS,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field #2,GRASS,FALSE,TRUE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field #3,GRASS,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field #4,GRASS,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4,4 a.m. - 11:30 p.m.,Basketball (Half),Basketball Half Court #1,,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,28,4 a.m. - 11:30 p.m.,Skatepark,,,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,44,4 a.m. - 11:30 p.m.,Soccer,Soccer Field North,GRASS,TRUE,TRUE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,44,4 a.m. - 11:30 p.m.,Soccer,Soccer Field South,GRASS,TRUE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,44,4 a.m. - 11:30 p.m.,Soccer,Soccer Field West,GRASS,TRUE,TRUE,"7700 25th Ave NE
(-122.299309, 47.685267)"
499,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,35,4 a.m. - 11:30 p.m.,Wading Pool or Water Feature,,,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,30,4 a.m. - 11:30 p.m.,Tennis Backboard (Outdoor),,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #1,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #2,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #3,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,46,4 a.m. - 11:30 p.m.,Track,Track,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
331,David Rodgers Park,Rodgers Park,-122.359484,47.644135,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
4082,Day Street Boat Ramp,,-122.285154,47.59026,7,6 a.m. - 10 p.m.,Boat Launch (Hand Carry),,,FALSE,FALSE,"1402 Lakeside Ave S
(-122.285154, 47.59026)"
4082,Day Street Boat Ramp,,-122.285154,47.59026,20,6 a.m. - 10 p.m.,Pesticide Free,,,FALSE,FALSE,"1402 Lakeside Ave S
(-122.285154, 47.59026)"
4082,Day Street Boat Ramp,,-122.285154,47.59026,34,6 a.m. - 10 p.m.,View,,,FALSE,FALSE,"1402 Lakeside Ave S
(-122.285154, 47.59026)"
4082,Day Street Boat Ramp,,-122.285154,47.59026,36,6 a.m. - 10 p.m.,Waterfront,,,FALSE,FALSE,"1402 Lakeside Ave S
(-122.285154, 47.59026)"
408,Dearborn Park,,-122.296225,47.553389,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
408,Dearborn Park,,-122.296225,47.553389,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
408,Dearborn Park,,-122.296225,47.553389,42,4 a.m. - 11:30 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
408,Dearborn Park,,-122.296225,47.553389,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
408,Dearborn Park,,-122.296225,47.553389,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #1,,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
408,Dearborn Park,,-122.296225,47.553389,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #2,,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
408,Dearborn Park,,-122.296225,47.553389,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
3980,Denny Blaine Lake Park,,-122.284838,47.61833,20,4 a.m. - 11:30 p.m.,Pesticide Free,,,FALSE,FALSE,"100 Maiden Ln E
(-122.284838, 47.61833)"
3982,Denny Blaine Park,,-122.280548,47.62011,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"200 Lake Washington Blvd E
(-122.280548, 47.62011)"
3982,Denny Blaine Park,,-122.280548,47.62011,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"200 Lake Washington Blvd E
(-122.280548, 47.62011)"
3982,Denny Blaine Park,,-122.280548,47.62011,9,4 a.m. - 11:30 p.m.,Weddings and Ceremonies,,,FALSE,FALSE,"200 Lake Washington Blvd E
(-122.280548, 47.62011)"
309,Denny Park,,-122.341049,47.61913,12,4 a.m. - 11:30 p.m.,Dog Off Leash Area,Off-leash Area,,FALSE,FALSE,"100 Dexter Ave N
(-122.341049, 47.61913)"
309,Denny Park,,-122.341049,47.61913,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"100 Dexter Ave N
(-122.341049, 47.61913)"
309,Denny Park,,-122.341049,47.61913,42,4 a.m. - 11:30 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"100 Dexter Ave N
(-122.341049, 47.61913)"
309,Denny Park,,-122.341049,47.61913,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"100 Dexter Ave N
(-122.341049, 47.61913)"
310,Discovery Park,,-122.415282,47.66083,3,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Basketball (Full),Basketball Full Court #1,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,13,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Environmental Learning Center,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,58,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Hiking Trails,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,18,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Historic Landmark,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,33,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Paths,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,42,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Paths (ADA Compliant),,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,41,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Play Area (ADA Compliant),,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,41,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,26,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Rental Facility,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,27,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Restrooms,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,40,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Restrooms (ADA Compliant),,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,29,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Tennis Court (Outdoor),Tennis Court #1,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
2975,Fairview Park,,-122.325368,47.647413,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"2900 Fairview Ave E
(-122.325368, 47.647413)"
310,Discovery Park,,-122.415282,47.66083,29,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Tennis Court (Outdoor),Tennis Court #2,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,34,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",View,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,36,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Waterfront,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,9,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Weddings and Ceremonies,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
310,Discovery Park,,-122.415282,47.66083,37,"<b>Park Hours:</b> Daily 4 a.m. - 11:30 p.m.<br>
<b>Visitor Center Hours:</b> Tuesday-Sunday
8:30 a.m. - 5 p.m.<br>
<i>Closed holidays</i>",Woods,,,FALSE,FALSE,"3801 Discovery Park Blvd
(-122.415282, 47.66083)"
4011,Fremont Canal Park,,-122.357864,47.651802,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"199 N Canal St
(-122.357864, 47.651802)"
3917,Don Armeni Park,,-122.382295,47.59274,7,4 a.m. - 11:30 p.m. except for vehicles with boats trailers and permits,Boat Launch (Hand Carry),,,FALSE,FALSE,"1222 Harbor Ave SW
(-122.382295, 47.59274)"
3917,Don Armeni Park,,-122.382295,47.59274,6,4 a.m. - 11:30 p.m. except for vehicles with boats trailers and permits,Boat Launch (Motorized),,,FALSE,FALSE,"1222 Harbor Ave SW
(-122.382295, 47.59274)"
3917,Don Armeni Park,,-122.382295,47.59274,33,4 a.m. - 11:30 p.m. except for vehicles with boats trailers and permits,Paths,,,FALSE,FALSE,"1222 Harbor Ave SW
(-122.382295, 47.59274)"
3917,Don Armeni Park,,-122.382295,47.59274,21,4 a.m. - 11:30 p.m. except for vehicles with boats trailers and permits,Picnic Sites,Picnic Site #1,,FALSE,FALSE,"1222 Harbor Ave SW
(-122.382295, 47.59274)"
3917,Don Armeni Park,,-122.382295,47.59274,27,4 a.m. - 11:30 p.m. except for vehicles with boats trailers and permits,Restrooms,,,FALSE,FALSE,"1222 Harbor Ave SW
(-122.382295, 47.59274)"
3917,Don Armeni Park,,-122.382295,47.59274,34,4 a.m. - 11:30 p.m. except for vehicles with boats trailers and permits,View,,,FALSE,FALSE,"1222 Harbor Ave SW
(-122.382295, 47.59274)"
3917,Don Armeni Park,,-122.382295,47.59274,36,4 a.m. - 11:30 p.m. except for vehicles with boats trailers and permits,Waterfront,,,FALSE,FALSE,"1222 Harbor Ave SW
(-122.382295, 47.59274)"
3917,Don Armeni Park,,-122.382295,47.59274,9,4 a.m. - 11:30 p.m. except for vehicles with boats trailers and permits,Weddings and Ceremonies,,,FALSE,FALSE,"1222 Harbor Ave SW
(-122.382295, 47.59274)"
395,Dr. Blanche Lavizzo Park,Lavizzo Park,-122.304179,47.600278,10,6 a.m. - 10 p.m.,Community Center,,,FALSE,FALSE,"2100 S Jackson St
(-122.304179, 47.600278)"
395,Dr. Blanche Lavizzo Park,Lavizzo Park,-122.304179,47.600278,33,6 a.m. - 10 p.m.,Paths,,,FALSE,FALSE,"2100 S Jackson St
(-122.304179, 47.600278)"
395,Dr. Blanche Lavizzo Park,Lavizzo Park,-122.304179,47.600278,42,6 a.m. - 10 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"2100 S Jackson St
(-122.304179, 47.600278)"
395,Dr. Blanche Lavizzo Park,Lavizzo Park,-122.304179,47.600278,41,6 a.m. - 10 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"2100 S Jackson St
(-122.304179, 47.600278)"
395,Dr. Blanche Lavizzo Park,Lavizzo Park,-122.304179,47.600278,27,6 a.m. - 10 p.m.,Restrooms,,,FALSE,FALSE,"2100 S Jackson St
(-122.304179, 47.600278)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,12,4 a.m. - 11:30 p.m.,Dog Off Leash Area,,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #1,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
433,Dr. Jose Rizal Park,Jose Rizal Park,-122.318094,47.593859,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"1007 12th Ave S
(-122.318094, 47.593859)"
705,Duwamish Waterway Park,,-122.319694,47.531156,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),,,FALSE,FALSE,"7900 10th Ave S
(-122.319694, 47.531156)"
705,Duwamish Waterway Park,,-122.319694,47.531156,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"7900 10th Ave S
(-122.319694, 47.531156)"
705,Duwamish Waterway Park,,-122.319694,47.531156,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"7900 10th Ave S
(-122.319694, 47.531156)"
374,East Montlake Park,,-122.301441,47.646662,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"2802 E Park Drive East
(-122.301441, 47.646662)"
4012,Eastmont Place,,-122.405566,47.637689,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"2201 Westmont Way W
(-122.405566, 47.637689)"
1000003,Eddie Vine Boat Ramp,,-122.403454,47.686852,7,24 Hours,Boat Launch (Hand Carry),,,FALSE,FALSE,"8001 Seaview Ave NW
(-122.403454, 47.686852)"
1000003,Eddie Vine Boat Ramp,,-122.403454,47.686852,6,24 Hours,Boat Launch (Motorized),,,FALSE,FALSE,"8001 Seaview Ave NW
(-122.403454, 47.686852)"
